id,name,type,parentId,areaCode
411000,许昌市,3,410000,0374
411100,漯河市,3,410000,0395
411200,三门峡市,3,410000,0398
411300,南阳市,3,410000,0377
411400,商丘市,3,410000,0370
411500,信阳市,3,410000,0376
411600,周口市,3,410000,0394
411700,驻马店市,3,410000,0396
419000,省直辖县级行政区划,3,410000,-
420100,武汉市,3,420000,027
420200,黄石市,3,420000,0714
420300,十堰市,3,420000,0719
420500,宜昌市,3,420000,0717
420600,襄阳市,3,420000,0710
420700,鄂州市,3,420000,0711
420800,荆门市,3,420000,0724
420900,孝感市,3,420000,0712
421000,荆州市,3,420000,0716
421100,黄冈市,3,420000,0713
421200,咸宁市,3,420000,0715
421300,随州市,3,420000,0722
422800,恩施土家族苗族自治州,3,420000,0718
429000,省直辖县级行政区划,3,420000,-
430100,长沙市,3,430000,0731
430200,株洲市,3,430000,0733
430300,湘潭市,3,430000,0732
430400,衡阳市,3,430000,0734
430500,邵阳市,3,430000,0739
430600,岳阳市,3,430000,0730
430700,常德市,3,430000,0736
430800,张家界市,3,430000,0744
430900,益阳市,3,430000,0737
431000,郴州市,3,430000,0735
431100,永州市,3,430000,0746
431200,怀化市,3,430000,0745
431300,娄底市,3,430000,0738
433100,湘西土家族苗族自治州,3,430000,0743
440100,广州市,3,440000,020
440200,韶关市,3,440000,0751
440300,深圳市,3,440000,0755
440400,珠海市,3,440000,0756
440500,汕头市,3,440000,0754
440600,佛山市,3,440000,0757
440700,江门市,3,440000,0750
440800,湛江市,3,440000,0759
440900,茂名市,3,440000,0668
441200,肇庆市,3,440000,0758
441300,惠州市,3,440000,0752
441400,梅州市,3,440000,0753
441500,汕尾市,3,440000,0660
441600,河源市,3,440000,0762
441700,阳江市,3,440000,0662
441800,清远市,3,440000,0763
441900,东莞市,3,440000,0769
441901,莞城区,4,441900,0769
441902,南城区,4,441900,0769
441904,万江区,4,441900,0769
441905,石碣镇,4,441900,0769
441906,石龙镇,4,441900,0769
441907,茶山镇,4,441900,0769
441908,石排镇,4,441900,0769
441909,企石镇,4,441900,0769
441910,横沥镇,4,441900,0769
441911,桥头镇,4,441900,0769
441912,谢岗镇,4,441900,0769
441913,东坑镇,4,441900,0769
441914,常平镇,4,441900,0769
441915,寮步镇,4,441900,0769
441916,大朗镇,4,441900,0769
441917,麻涌镇,4,441900,0769
441918,中堂镇,4,441900,0769
441919,高埗镇,4,441900,0769
441920,樟木头镇,4,441900,0769
441921,大岭山镇,4,441900,0769
441922,望牛墩镇,4,441900,0769
441923,黄江镇,4,441900,0769
441924,洪梅镇,4,441900,0769
441925,清溪镇,4,441900,0769
441926,沙田镇,4,441900,0769
441927,道滘镇,4,441900,0769
441928,塘厦镇,4,441900,0769
441929,虎门镇,4,441900,0769
441930,厚街镇,4,441900,0769
441931,凤岗镇,4,441900,0769
441932,长安镇,4,441900,0769
442000,中山市,3,440000,-
442001,中山市,4,442000,0760
445100,潮州市,3,440000,0768
445200,揭阳市,3,440000,0663
445300,云浮市,3,440000,0766
450100,南宁市,3,450000,0771
450200,柳州市,3,450000,0772
450300,桂林市,3,450000,0773
450400,梧州市,3,450000,0774
450500,北海市,3,450000,0779
450600,防城港市,3,450000,0770
450700,钦州市,3,450000,0777
450800,贵港市,3,450000,0775
450900,玉林市,3,450000,0775
451000,百色市,3,450000,0776
451100,贺州市,3,450000,0774
451200,河池市,3,450000,0778
451300,来宾市,3,450000,0772
451400,崇左市,3,450000,0771
460100,海口市,3,460000,0898
460200,三亚市,3,460000,0899
460300,三沙市,3,460000,0898
460400,儋州市,3,460000,-
460401,儋州市,4,460400,0898
469000,省直辖县级行政区划,3,460000,0898
500100,重庆市,3,500000,0023
510100,成都市,3,510000,0028
510300,自贡市,3,510000,0813
510400,攀枝花市,3,510000,0812
510500,泸州市,3,510000,0830
510600,德阳市,3,510000,0838
510700,绵阳市,3,510000,0816
510800,广元市,3,510000,0839
510900,遂宁市,3,510000,0825
511000,内江市,3,510000,0832
511100,乐山市,3,510000,0833
511300,南充市,3,510000,0817
511400,眉山市,3,510000,0833
511500,宜宾市,3,510000,0831
511600,广安市,3,510000,0826
511700,达州市,3,510000,0818
511800,雅安市,3,510000,0835
511900,巴中市,3,510000,0827
512000,资阳市,3,510000,0832
513200,阿坝藏族羌族自治州,3,510000,0837
513300,甘孜藏族自治州,3,510000,0836
513400,凉山彝族自治州,3,510000,0834
520100,贵阳市,3,520000,0851
520200,六盘水市,3,520000,0858
520300,遵义市,3,520000,0852
520400,安顺市,3,520000,0853
520500,毕节市,3,520000,0857
520600,铜仁市,3,520000,0856
522300,黔西南布依族苗族自治州,3,520000,0859
522600,黔东南苗族侗族自治州,3,520000,0855
522700,黔南布依族苗族自治州,3,520000,0854
530100,昆明市,3,530000,0871
530300,曲靖市,3,530000,0874
530400,玉溪市,3,530000,0877
530500,保山市,3,530000,0875
530600,昭通市,3,530000,0870
530700,丽江市,3,530000,0888
530800,普洱市,3,530000,0879
530900,临沧市,3,530000,0883
532300,楚雄彝族自治州,3,530000,0878
532500,红河哈尼族彝族自治州,3,530000,0873
532600,文山壮族苗族自治州,3,530000,0876
532800,西双版纳傣族自治州,3,530000,0691
532900,大理白族自治州,3,530000,0872
533100,德宏傣族景颇族自治州,3,530000,0692
533300,怒江傈僳族自治州,3,530000,0886
533400,迪庆藏族自治州,3,530000,0887
540100,拉萨市,3,540000,0891
540200,日喀则市,3,540000,0892
540300,昌都市,3,540000,0895
540400,林芝市,3,540000,0894
540500,山南市,3,540000,0893
540600,那曲市,3,540000,0896
542500,阿里地区,3,540000,0897
610100,西安市,3,610000,0029
610200,铜川市,3,610000,0919
610300,宝鸡市,3,610000,0917
610400,咸阳市,3,610000,0910
610500,渭南市,3,610000,0913
610600,延安市,3,610000,0911
610700,汉中市,3,610000,0916
610800,榆林市,3,610000,0912
610900,安康市,3,610000,0915
611000,商洛市,3,610000,0914
620100,兰州市,3,620000,0931
620200,嘉峪关市,3,620000,0937
620300,金昌市,3,620000,0935
620400,白银市,3,620000,0943
620500,天水市,3,620000,0938
620600,武威市,3,620000,0935
620700,张掖市,3,620000,0936
620800,平凉市,3,620000,0933
620900,酒泉市,3,620000,0937
621000,庆阳市,3,620000,0934
621100,定西市,3,620000,0932
621200,陇南市,3,620000,0939
622900,临夏回族自治州,3,620000,0930
623000,甘南藏族自治州,3,620000,0941
630100,西宁市,3,630000,0971
630200,海东市,3,630000,0972
632200,海北藏族自治州,3,630000,0970
632300,黄南藏族自治州,3,630000,0973
632500,海南藏族自治州,3,630000,0974
632600,果洛藏族自治州,3,630000,0975
632700,玉树藏族自治州,3,630000,0976
632800,海西蒙古族藏族自治州,3,630000,0977
640100,银川市,3,640000,0951
640200,石嘴山市,3,640000,0952
640300,吴忠市,3,640000,0953
640400,固原市,3,640000,0954
640500,中卫市,3,640000,0955
650100,乌鲁木齐市,3,650000,0991
650200,克拉玛依市,3,650000,0990
650400,吐鲁番市,3,650000,0995
650500,哈密市,3,650000,0902
652300,昌吉回族自治州,3,650000,0994
652700,博尔塔拉蒙古自治州,3,650000,0909
652800,巴音郭楞蒙古自治州,3,650000,0996
652900,阿克苏地区,3,650000,0997
653000,克孜勒苏柯尔克孜自治州,3,650000,0908
653100,喀什地区,3,650000,0998
653200,和田地区,3,650000,0903
654000,伊犁哈萨克自治州,3,650000,0999
654200,塔城地区,3,650000,0901
654300,阿勒泰地区,3,650000,0906
659000,自治区直辖县级行政区划,3,650000,0991
110101,东城区,4,110100,010
110102,西城区,4,110100,010
110105,朝阳区,4,110100,010
110106,丰台区,4,110100,010
110107,石景山区,4,110100,010
110108,海淀区,4,110100,010
110109,门头沟区,4,110100,010
110111,房山区,4,110100,010
110112,通州区,4,110100,010
110113,顺义区,4,110100,010
110114,昌平区,4,110100,010
110115,大兴区,4,110100,010
110116,怀柔区,4,110100,010
110117,平谷区,4,110100,010
110118,密云区,4,110100,010
110119,延庆区,4,110100,010
120101,和平区,4,120100,022
120102,河东区,4,120100,022
120103,河西区,4,120100,022
120104,南开区,4,120100,022
120105,河北区,4,120100,022
120106,红桥区,4,120100,022
120110,东丽区,4,120100,022
120111,西青区,4,120100,022
120112,津南区,4,120100,022
120113,北辰区,4,120100,022
120114,武清区,4,120100,022
120115,宝坻区,4,120100,022
120116,滨海新区,4,120100,022
120117,宁河区,4,120100,022
120118,静海区,4,120100,022
120119,蓟州区,4,120100,022
130102,长安区,4,130100,0311
130104,桥西区,4,130100,0311
130105,新华区,4,130100,0311
130107,井陉矿区,4,130100,0311
130108,裕华区,4,130100,0311
130109,藁城区,4,130100,0311
130110,鹿泉区,4,130100,0311
130111,栾城区,4,130100,0311
130121,井陉县,4,130100,0311
130123,正定县,4,130100,0311
130125,行唐县,4,130100,0311
130126,灵寿县,4,130100,0311
130127,高邑县,4,130100,0311
130128,深泽县,4,130100,0311
130129,赞皇县,4,130100,0311
130130,无极县,4,130100,0311
130131,平山县,4,130100,0311
130132,元氏县,4,130100,0311
130133,赵县,4,130100,0311
130171,石家庄高新技术产业开发区,4,130100,0311
130172,石家庄循环化工园区,4,130100,0311
130181,辛集市,4,130100,0311
130183,晋州市,4,130100,0311
130184,新乐市,4,130100,0311
130202,路南区,4,130200,0315
130203,路北区,4,130200,0315
130204,古冶区,4,130200,0315
130205,开平区,4,130200,0315
130207,丰南区,4,130200,0315
130208,丰润区,4,130200,0315
130209,曹妃甸区,4,130200,0315
130224,滦南县,4,130200,0315
130225,乐亭县,4,130200,0315
130227,迁西县,4,130200,0315
130229,玉田县,4,130200,0315
130271,河北唐山芦台经济开发区,4,130200,0315
130272,唐山市汉沽管理区,4,130200,0315
130273,唐山高新技术产业开发区,4,130200,0315
130274,河北唐山海港经济开发区,4,130200,0315
130281,遵化市,4,130200,0315
130283,迁安市,4,130200,0315
130284,滦州市,4,130200,0315
130302,海港区,4,130300,0335
130303,山海关区,4,130300,0335
130304,北戴河区,4,130300,0335
130306,抚宁区,4,130300,0335
130321,青龙满族自治县,4,130300,0335
130322,昌黎县,4,130300,0335
130324,卢龙县,4,130300,0335
130371,秦皇岛市经济技术开发区,4,130300,0335
130372,北戴河新区,4,130300,0335
130402,邯山区,4,130400,0310
130403,丛台区,4,130400,0310
130404,复兴区,4,130400,0310
130406,峰峰矿区,4,130400,0310
130407,肥乡区,4,130400,0310
130408,永年区,4,130400,0310
130423,临漳县,4,130400,0310
130424,成安县,4,130400,0310
130425,大名县,4,130400,0310
130426,涉县,4,130400,0310
130427,磁县,4,130400,0310
130430,邱县,4,130400,0310
130431,鸡泽县,4,130400,0310
130432,广平县,4,130400,0310
130433,馆陶县,4,130400,0310
130434,魏县,4,130400,0310
130435,曲周县,4,130400,0310
130471,邯郸经济技术开发区,4,130400,0310
130473,邯郸冀南新区,4,130400,0310
130481,武安市,4,130400,0310
130502,襄都区,4,130500,0319
130503,信都区,4,130500,0319
130505,任泽区,4,130500,0319
130506,南和区,4,130500,0319
130522,临城县,4,130500,0319
130523,内丘县,4,130500,0319
130524,柏乡县,4,130500,0319
130525,隆尧县,4,130500,0319
130528,宁晋县,4,130500,0319
130529,巨鹿县,4,130500,0319
130530,新河县,4,130500,0319
130531,广宗县,4,130500,0319
130532,平乡县,4,130500,0319
130533,威县,4,130500,0319
130534,清河县,4,130500,0319
130535,临西县,4,130500,0319
130571,河北邢台经济开发区,4,130500,0319
130581,南宫市,4,130500,0319
130582,沙河市,4,130500,0319
130602,竞秀区,4,130600,0312
130606,莲池区,4,130600,0312
130607,满城区,4,130600,0312
130608,清苑区,4,130600,0312
130609,徐水区,4,130600,0312
130623,涞水县,4,130600,0312
130624,阜平县,4,130600,0312
130626,定兴县,4,130600,0312
130627,唐县,4,130600,0312
130628,高阳县,4,130600,0312
130629,容城县,4,130600,0312
130630,涞源县,4,130600,0312
130631,望都县,4,130600,0312
130632,安新县,4,130600,0312
130633,易县,4,130600,0312
130634,曲阳县,4,130600,0312
130635,蠡县,4,130600,0312
130636,顺平县,4,130600,0312
130637,博野县,4,130600,0312
130638,雄县,4,130600,0312
130671,保定高新技术产业开发区,4,130600,0312
130672,保定白沟新城,4,130600,0312
130681,涿州市,4,130600,0312
130682,定州市,4,130600,0312
130683,安国市,4,130600,0312
130684,高碑店市,4,130600,0312
130702,桥东区,4,130700,0313
130703,桥西区,4,130700,0313
130705,宣化区,4,130700,0313
130706,下花园区,4,130700,0313
130708,万全区,4,130700,0313
130709,崇礼区,4,130700,0313
130722,张北县,4,130700,0313
130723,康保县,4,130700,0313
130724,沽源县,4,130700,0313
130725,尚义县,4,130700,0313
130726,蔚县,4,130700,0313
130727,阳原县,4,130700,0313
130728,怀安县,4,130700,0313
130730,怀来县,4,130700,0313
130731,涿鹿县,4,130700,0313
130732,赤城县,4,130700,0313
130771,张家口经济开发区,4,130700,0313
130772,张家口市察北管理区,4,130700,0313
130773,张家口市塞北管理区,4,130700,0313
130802,双桥区,4,130800,0314
130803,双滦区,4,130800,0314
130804,鹰手营子矿区,4,130800,0314
130821,承德县,4,130800,0314
130822,兴隆县,4,130800,0314
130824,滦平县,4,130800,0314
130825,隆化县,4,130800,0314
130826,丰宁满族自治县,4,130800,0314
130827,宽城满族自治县,4,130800,0314
130828,围场满族蒙古族自治县,4,130800,0314
130871,承德高新技术产业开发区,4,130800,0314
130881,平泉市,4,130800,0314
130902,新华区,4,130900,0317
130903,运河区,4,130900,0317
130921,沧县,4,130900,0317
130922,青县,4,130900,0317
130923,东光县,4,130900,0317
130924,海兴县,4,130900,0317
130925,盐山县,4,130900,0317
130926,肃宁县,4,130900,0317
130927,南皮县,4,130900,0317
130928,吴桥县,4,130900,0317
130929,献县,4,130900,0317
130930,孟村回族自治县,4,130900,0317
130971,河北沧州经济开发区,4,130900,0317
130972,沧州高新技术产业开发区,4,130900,0317
130973,沧州渤海新区,4,130900,0317
130981,泊头市,4,130900,0317
130982,任丘市,4,130900,0317
130983,黄骅市,4,130900,0317
130984,河间市,4,130900,0317
131002,安次区,4,131000,0316
131003,广阳区,4,131000,0316
131022,固安县,4,131000,0316
131023,永清县,4,131000,0316
131024,香河县,4,131000,0316
131025,大城县,4,131000,0316
131026,文安县,4,131000,0316
131028,大厂回族自治县,4,131000,0316
131071,廊坊经济技术开发区,4,131000,0316
131081,霸州市,4,131000,0316
131082,三河市,4,131000,0316
131102,桃城区,4,131100,0318
131103,冀州区,4,131100,0318
131121,枣强县,4,131100,0318
131122,武邑县,4,131100,0318
131123,武强县,4,131100,0318
131124,饶阳县,4,131100,0318
131125,安平县,4,131100,0318
131126,故城县,4,131100,0318
131127,景县,4,131100,0318
131128,阜城县,4,131100,0318
131171,河北衡水高新技术产业开发区,4,131100,0318
131172,衡水滨湖新区,4,131100,0318
131182,深州市,4,131100,0318
140105,小店区,4,140100,0351
140106,迎泽区,4,140100,0351
140107,杏花岭区,4,140100,0351
140108,尖草坪区,4,140100,0351
140109,万柏林区,4,140100,0351
140110,晋源区,4,140100,0351
140121,清徐县,4,140100,0351
140122,阳曲县,4,140100,0351
140123,娄烦县,4,140100,0351
140171,山西转型综合改革示范区,4,140100,0351
140181,古交市,4,140100,0351
140212,新荣区,4,140200,0352
140213,平城区,4,140200,0352
140214,云冈区,4,140200,0352
140215,云州区,4,140200,0352
140221,阳高县,4,140200,0352
140222,天镇县,4,140200,0352
140223,广灵县,4,140200,0352
140224,灵丘县,4,140200,0352
140225,浑源县,4,140200,0352
140226,左云县,4,140200,0352
140271,山西大同经济开发区,4,140200,0352
140302,城区,4,140300,0353
140303,矿区,4,140300,0353
140311,郊区,4,140300,0353
140321,平定县,4,140300,0353
140322,盂县,4,140300,0353
140403,潞州区,4,140400,0355
140404,上党区,4,140400,0355
140405,屯留区,4,140400,0355
140406,潞城区,4,140400,0355
140423,襄垣县,4,140400,0355
140425,平顺县,4,140400,0355
140426,黎城县,4,140400,0355
140427,壶关县,4,140400,0355
140428,长子县,4,140400,0355
140429,武乡县,4,140400,0355
140430,沁县,4,140400,0355
140431,沁源县,4,140400,0355
140471,山西长治高新技术产业园区,4,140400,0355
140502,城区,4,140500,0356
140521,沁水县,4,140500,0356
140522,阳城县,4,140500,0356
140524,陵川县,4,140500,0356
140525,泽州县,4,140500,0356
140581,高平市,4,140500,0356
140602,朔城区,4,140600,0349
140603,平鲁区,4,140600,0349
140621,山阴县,4,140600,0349
140622,应县,4,140600,0349
140623,右玉县,4,140600,0349
140671,山西朔州经济开发区,4,140600,0349
140681,怀仁市,4,140600,0349
140702,榆次区,4,140700,0354
140703,太谷区,4,140700,0354
140721,榆社县,4,140700,0354
140722,左权县,4,140700,0354
140723,和顺县,4,140700,0354
140724,昔阳县,4,140700,0354
140725,寿阳县,4,140700,0354
140727,祁县,4,140700,0354
140728,平遥县,4,140700,0354
140729,灵石县,4,140700,0354
140781,介休市,4,140700,0354
140802,盐湖区,4,140800,0359
140821,临猗县,4,140800,0359
140822,万荣县,4,140800,0359
140823,闻喜县,4,140800,0359
140824,稷山县,4,140800,0359
140825,新绛县,4,140800,0359
140826,绛县,4,140800,0359
140827,垣曲县,4,140800,0359
140828,夏县,4,140800,0359
140829,平陆县,4,140800,0359
140830,芮城县,4,140800,0359
140881,永济市,4,140800,0359
140882,河津市,4,140800,0359
140902,忻府区,4,140900,0350
140921,定襄县,4,140900,0350
140922,五台县,4,140900,0350
140923,代县,4,140900,0350
140924,繁峙县,4,140900,0350
140925,宁武县,4,140900,0350
140926,静乐县,4,140900,0350
140927,神池县,4,140900,0350
140928,五寨县,4,140900,0350
140929,岢岚县,4,140900,0350
140930,河曲县,4,140900,0350
140931,保德县,4,140900,0350
140932,偏关县,4,140900,0350
140971,五台山风景名胜区,4,140900,0350
140981,原平市,4,140900,0350
141002,尧都区,4,141000,0357
141021,曲沃县,4,141000,0357
141022,翼城县,4,141000,0357
141023,襄汾县,4,141000,0357
141024,洪洞县,4,141000,0357
141025,古县,4,141000,0357
141026,安泽县,4,141000,0357
141027,浮山县,4,141000,0357
141028,吉县,4,141000,0357
141029,乡宁县,4,141000,0357
141030,大宁县,4,141000,0357
141031,隰县,4,141000,0357
141032,永和县,4,141000,0357
141033,蒲县,4,141000,0357
141034,汾西县,4,141000,0357
141081,侯马市,4,141000,0357
141082,霍州市,4,141000,0357
141102,离石区,4,141100,0358
141121,文水县,4,141100,0358
141122,交城县,4,141100,0358
141123,兴县,4,141100,0358
141124,临县,4,141100,0358
141125,柳林县,4,141100,0358
141126,石楼县,4,141100,0358
141127,岚县,4,141100,0358
141128,方山县,4,141100,0358
141129,中阳县,4,141100,0358
141130,交口县,4,141100,0358
141181,孝义市,4,141100,0358
141182,汾阳市,4,141100,0358
150102,新城区,4,150100,0471
150103,回民区,4,150100,0471
150104,玉泉区,4,150100,0471
150105,赛罕区,4,150100,0471
150121,土默特左旗,4,150100,0471
150122,托克托县,4,150100,0471
150123,和林格尔县,4,150100,0471
150124,清水河县,4,150100,0471
150125,武川县,4,150100,0471
150172,呼和浩特经济技术开发区,4,150100,0471
150202,东河区,4,150200,0472
150203,昆都仑区,4,150200,0472
150204,青山区,4,150200,0472
150205,石拐区,4,150200,0472
150206,白云鄂博矿区,4,150200,0472
150207,九原区,4,150200,0472
150221,土默特右旗,4,150200,0472
150222,固阳县,4,150200,0472
150223,达尔罕茂明安联合旗,4,150200,0472
150271,包头稀土高新技术产业开发区,4,150200,0472
150302,海勃湾区,4,150300,0473
150303,海南区,4,150300,0473
150304,乌达区,4,150300,0473
150402,红山区,4,150400,0476
150403,元宝山区,4,150400,0476
150404,松山区,4,150400,0476
150421,阿鲁科尔沁旗,4,150400,0476
150422,巴林左旗,4,150400,0476
150423,巴林右旗,4,150400,0476
150424,林西县,4,150400,0476
150425,克什克腾旗,4,150400,0476
150426,翁牛特旗,4,150400,0476
150428,喀喇沁旗,4,150400,0476
150429,宁城县,4,150400,0476
150430,敖汉旗,4,150400,0476
150502,科尔沁区,4,150500,0475
150521,科尔沁左翼中旗,4,150500,0475
150522,科尔沁左翼后旗,4,150500,0475
150523,开鲁县,4,150500,0475
150524,库伦旗,4,150500,0475
150525,奈曼旗,4,150500,0475
150526,扎鲁特旗,4,150500,0475
150571,通辽经济技术开发区,4,150500,0475
150581,霍林郭勒市,4,150500,0475
150602,东胜区,4,150600,0477
150603,康巴什区,4,150600,0477
150621,达拉特旗,4,150600,0477
150622,准格尔旗,4,150600,0477
150623,鄂托克前旗,4,150600,0477
150624,鄂托克旗,4,150600,0477
150625,杭锦旗,4,150600,0477
150626,乌审旗,4,150600,0477
150627,伊金霍洛旗,4,150600,0477
150702,海拉尔区,4,150700,0470
150703,扎赉诺尔区,4,150700,0470
150721,阿荣旗,4,150700,0470
150722,莫力达瓦达斡尔族自治旗,4,150700,0470
150723,鄂伦春自治旗,4,150700,0470
150724,鄂温克族自治旗,4,150700,0470
150725,陈巴尔虎旗,4,150700,0470
150726,新巴尔虎左旗,4,150700,0470
150727,新巴尔虎右旗,4,150700,0470
150781,满洲里市,4,150700,0470
150782,牙克石市,4,150700,0470
150783,扎兰屯市,4,150700,0470
150784,额尔古纳市,4,150700,0470
150785,根河市,4,150700,0470
150802,临河区,4,150800,0478
150821,五原县,4,150800,0478
150822,磴口县,4,150800,0478
150823,乌拉特前旗,4,150800,0478
150824,乌拉特中旗,4,150800,0478
150825,乌拉特后旗,4,150800,0478
150826,杭锦后旗,4,150800,0478
150902,集宁区,4,150900,0474
150921,卓资县,4,150900,0474
150922,化德县,4,150900,0474
150923,商都县,4,150900,0474
150924,兴和县,4,150900,0474
150925,凉城县,4,150900,0474
150926,察哈尔右翼前旗,4,150900,0474
150927,察哈尔右翼中旗,4,150900,0474
150928,察哈尔右翼后旗,4,150900,0474
150929,四子王旗,4,150900,0474
150981,丰镇市,4,150900,0474
152201,乌兰浩特市,4,152200,0482
152202,阿尔山市,4,152200,0482
152221,科尔沁右翼前旗,4,152200,0482
152222,科尔沁右翼中旗,4,152200,0482
152223,扎赉特旗,4,152200,0482
152224,突泉县,4,152200,0482
152501,二连浩特市,4,152500,0479
152502,锡林浩特市,4,152500,0479
152522,阿巴嘎旗,4,152500,0479
152523,苏尼特左旗,4,152500,0479
152524,苏尼特右旗,4,152500,0479
152525,东乌珠穆沁旗,4,152500,0479
152526,西乌珠穆沁旗,4,152500,0479
152527,太仆寺旗,4,152500,0479
152528,镶黄旗,4,152500,0479
152529,正镶白旗,4,152500,0479
152530,正蓝旗,4,152500,0479
152531,多伦县,4,152500,0479
152571,乌拉盖管委会,4,152500,0479
152921,阿拉善左旗,4,152900,0483
152922,阿拉善右旗,4,152900,0483
152923,额济纳旗,4,152900,0483
152971,内蒙古阿拉善高新技术产业开发区,4,152900,0483
210102,和平区,4,210100,024
210103,沈河区,4,210100,024
210104,大东区,4,210100,024
210105,皇姑区,4,210100,024
210106,铁西区,4,210100,024
210111,苏家屯区,4,210100,024
210112,浑南区,4,210100,024
210113,沈北新区,4,210100,024
210114,于洪区,4,210100,024
210115,辽中区,4,210100,024
210123,康平县,4,210100,024
210124,法库县,4,210100,024
210181,新民市,4,210100,024
210202,中山区,4,210200,0411
210203,西岗区,4,210200,0411
210204,沙河口区,4,210200,0411
210211,甘井子区,4,210200,0411
210212,旅顺口区,4,210200,0411
210213,金州区,4,210200,0411
210214,普兰店区,4,210200,0411
210224,长海县,4,210200,0411
210281,瓦房店市,4,210200,0411
210283,庄河市,4,210200,0411
210302,铁东区,4,210300,0412
210303,铁西区,4,210300,0412
210304,立山区,4,210300,0412
210311,千山区,4,210300,0412
210321,台安县,4,210300,0412
210323,岫岩满族自治县,4,210300,0412
210381,海城市,4,210300,0412
210402,新抚区,4,210400,0413
210403,东洲区,4,210400,0413
210404,望花区,4,210400,0413
210411,顺城区,4,210400,0413
210421,抚顺县,4,210400,0413
210422,新宾满族自治县,4,210400,0413
210423,清原满族自治县,4,210400,0413
210502,平山区,4,210500,0414
210503,溪湖区,4,210500,0414
210504,明山区,4,210500,0414
210505,南芬区,4,210500,0414
210521,本溪满族自治县,4,210500,0414
210522,桓仁满族自治县,4,210500,0414
210602,元宝区,4,210600,0415
210603,振兴区,4,210600,0415
210604,振安区,4,210600,0415
210624,宽甸满族自治县,4,210600,0415
210681,东港市,4,210600,0415
210682,凤城市,4,210600,0415
210702,古塔区,4,210700,0416
210703,凌河区,4,210700,0416
210711,太和区,4,210700,0416
210726,黑山县,4,210700,0416
210727,义县,4,210700,0416
210781,凌海市,4,210700,0416
210782,北镇市,4,210700,0416
210802,站前区,4,210800,0417
210803,西市区,4,210800,0417
210804,鲅鱼圈区,4,210800,0417
210811,老边区,4,210800,0417
210881,盖州市,4,210800,0417
210882,大石桥市,4,210800,0417
210902,海州区,4,210900,0418
210903,新邱区,4,210900,0418
210904,太平区,4,210900,0418
210905,清河门区,4,210900,0418
210911,细河区,4,210900,0418
210921,阜新蒙古族自治县,4,210900,0418
210922,彰武县,4,210900,0418
211002,白塔区,4,211000,0419
211003,文圣区,4,211000,0419
211004,宏伟区,4,211000,0419
211005,弓长岭区,4,211000,0419
211011,太子河区,4,211000,0419
211021,辽阳县,4,211000,0419
211081,灯塔市,4,211000,0419
211102,双台子区,4,211100,0427
211103,兴隆台区,4,211100,0427
211104,大洼区,4,211100,0427
211122,盘山县,4,211100,0427
211202,银州区,4,211200,0410
211204,清河区,4,211200,0410
211221,铁岭县,4,211200,0410
211223,西丰县,4,211200,0410
211224,昌图县,4,211200,0410
211281,调兵山市,4,211200,0410
211282,开原市,4,211200,0410
211302,双塔区,4,211300,0421
211303,龙城区,4,211300,0421
211321,朝阳县,4,211300,0421
211322,建平县,4,211300,0421
211324,喀喇沁左翼蒙古族自治县,4,211300,0421
211381,北票市,4,211300,0421
211382,凌源市,4,211300,0421
211402,连山区,4,211400,0429
211403,龙港区,4,211400,0429
211404,南票区,4,211400,0429
211421,绥中县,4,211400,0429
211422,建昌县,4,211400,0429
211481,兴城市,4,211400,0429
220102,南关区,4,220100,0431
220103,宽城区,4,220100,0431
220104,朝阳区,4,220100,0431
220105,二道区,4,220100,0431
220106,绿园区,4,220100,0431
220112,双阳区,4,220100,0431
220113,九台区,4,220100,0431
220122,农安县,4,220100,0431
220171,长春经济技术开发区,4,220100,0431
220172,长春净月高新技术产业开发区,4,220100,0431
220173,长春高新技术产业开发区,4,220100,0431
220174,长春汽车经济技术开发区,4,220100,0431
220182,榆树市,4,220100,0431
220183,德惠市,4,220100,0431
220184,公主岭市,4,220100,0431
220202,昌邑区,4,220200,0432
220203,龙潭区,4,220200,0432
220204,船营区,4,220200,0432
220211,丰满区,4,220200,0432
220221,永吉县,4,220200,0432
220271,吉林经济开发区,4,220200,0432
220272,吉林高新技术产业开发区,4,220200,0432
220273,吉林中国新加坡食品区,4,220200,0432
220281,蛟河市,4,220200,0432
220282,桦甸市,4,220200,0432
220283,舒兰市,4,220200,0432
220284,磐石市,4,220200,0432
220302,铁西区,4,220300,0434
220303,铁东区,4,220300,0434
220322,梨树县,4,220300,0434
220323,伊通满族自治县,4,220300,0434
220382,双辽市,4,220300,0434
220402,龙山区,4,220400,0437
220403,西安区,4,220400,0437
220421,东丰县,4,220400,0437
220422,东辽县,4,220400,0437
220502,东昌区,4,220500,0435
220503,二道江区,4,220500,0435
220521,通化县,4,220500,0435
220523,辉南县,4,220500,0435
220524,柳河县,4,220500,0435
220581,梅河口市,4,220500,0435
220582,集安市,4,220500,0435
220602,浑江区,4,220600,0439
220605,江源区,4,220600,0439
220621,抚松县,4,220600,0439
220622,靖宇县,4,220600,0439
220623,长白朝鲜族自治县,4,220600,0439
220681,临江市,4,220600,0439
220702,宁江区,4,220700,0438
220721,前郭尔罗斯蒙古族自治县,4,220700,0438
220722,长岭县,4,220700,0438
220723,乾安县,4,220700,0438
220771,吉林松原经济开发区,4,220700,0438
220781,扶余市,4,220700,0438
